created_at,val_loss
2020-03-18 18:01:48.000852,
2020-03-18 18:01:48.067218,
2020-03-18 18:01:48.128614,
2020-03-18 18:01:48.192057,
2020-03-18 18:01:48.253125,
2020-03-18 18:01:48.314842,
2020-03-18 18:01:48.375523,
2020-03-18 18:01:48.435991,
2020-03-18 18:01:49.091230,0.5225410461425781
2020-03-18 18:01:49.101126,
2020-03-18 18:01:49.163727,
2020-03-18 18:01:49.228047,
2020-03-18 18:01:49.289382,
2020-03-18 18:01:49.348679,
2020-03-18 18:01:49.410607,
2020-03-18 18:01:49.472646,
2020-03-18 18:01:49.533705,
2020-03-18 18:01:49.594971,
2020-03-18 18:01:49.657313,
2020-03-18 18:01:49.720502,
2020-03-18 18:01:49.778445,
2020-03-18 18:01:49.835356,
2020-03-18 18:01:49.899144,
2020-03-18 18:01:49.959242,
2020-03-18 18:01:50.019738,
2020-03-18 18:01:50.081097,
2020-03-18 18:01:50.142339,
2020-03-18 18:01:50.204405,
2020-03-18 18:01:50.264316,
2020-03-18 18:01:50.325849,
2020-03-18 18:01:50.383231,
2020-03-18 18:01:50.441666,
2020-03-18 18:01:50.498426,
2020-03-18 18:01:50.554971,
2020-03-18 18:01:50.613028,
2020-03-18 18:01:50.670579,
2020-03-18 18:01:50.727261,
2020-03-18 18:01:50.783762,
2020-03-18 18:01:50.841163,
2020-03-18 18:01:50.901634,
2020-03-18 18:01:50.958455,
2020-03-18 18:01:51.014919,
2020-03-18 18:01:51.071479,
2020-03-18 18:01:51.127755,
2020-03-18 18:01:51.184191,
2020-03-18 18:01:51.242847,
2020-03-18 18:01:51.302075,
2020-03-18 18:01:51.361897,
2020-03-18 18:01:51.424652,
2020-03-18 18:01:51.489796,
2020-03-18 18:01:51.549899,
2020-03-18 18:01:51.611057,
2020-03-18 18:01:51.668925,
2020-03-18 18:01:51.725722,
2020-03-18 18:01:51.782699,
2020-03-18 18:01:51.839990,
2020-03-18 18:01:51.900460,
2020-03-18 18:01:51.960243,
2020-03-18 18:01:52.022431,
2020-03-18 18:01:52.127911,
2020-03-18 18:01:52.196463,
2020-03-18 18:01:52.258818,
2020-03-18 18:01:52.323158,
2020-03-18 18:01:52.386940,
2020-03-18 18:01:52.452463,
2020-03-18 18:01:52.521434,
2020-03-18 18:01:52.588223,
2020-03-18 18:01:52.655310,
2020-03-18 18:01:52.720055,
2020-03-18 18:01:52.785178,
2020-03-18 18:01:52.853047,
2020-03-18 18:01:52.931418,
2020-03-18 18:01:52.993275,
2020-03-18 18:01:53.055548,
2020-03-18 18:01:53.119710,
2020-03-18 18:01:53.183457,
2020-03-18 18:01:53.245739,
2020-03-18 18:01:53.308171,
2020-03-18 18:01:53.384771,
2020-03-18 18:01:53.452238,
2020-03-18 18:01:53.518542,
2020-03-18 18:01:53.583405,
2020-03-18 18:01:53.650635,
2020-03-18 18:01:53.719134,
2020-03-18 18:01:53.788963,
2020-03-18 18:01:53.859324,
2020-03-18 18:01:53.924199,
2020-03-18 18:01:53.990396,
2020-03-18 18:01:54.054226,
2020-03-18 18:01:54.117201,
2020-03-18 18:01:54.179899,
2020-03-18 18:01:54.240983,
2020-03-18 18:01:54.303221,
2020-03-18 18:01:54.365921,
2020-03-18 18:01:54.426829,
2020-03-18 18:01:54.488165,
2020-03-18 18:01:54.546307,
2020-03-18 18:01:54.606526,
2020-03-18 18:01:54.667206,
2020-03-18 18:01:54.732968,
2020-03-18 18:01:54.795134,
2020-03-18 18:01:54.856326,
2020-03-18 18:01:54.918369,
2020-03-18 18:01:54.982880,
2020-03-18 18:01:55.045610,
2020-03-18 18:01:55.105869,
2020-03-18 18:01:55.164929,
2020-03-18 18:01:55.227975,
2020-03-18 18:01:55.293689,
2020-03-18 18:01:55.358481,
2020-03-18 18:01:55.418532,
2020-03-18 18:01:55.479763,
2020-03-18 18:01:55.540170,
2020-03-18 18:01:55.599452,
2020-03-18 18:01:55.659277,
2020-03-18 18:01:55.718995,
2020-03-18 18:01:55.776468,
2020-03-18 18:01:55.834897,
2020-03-18 18:01:55.895399,
2020-03-18 18:01:55.959849,
2020-03-18 18:01:56.025497,
2020-03-18 18:01:56.091088,
2020-03-18 18:01:56.164700,
2020-03-18 18:01:56.229077,
2020-03-18 18:01:56.295979,
2020-03-18 18:01:56.362735,
2020-03-18 18:01:56.437051,
2020-03-18 18:01:56.509739,
2020-03-18 18:01:56.579116,
2020-03-18 18:01:56.650808,
2020-03-18 18:01:56.718909,
2020-03-18 18:01:56.788128,
2020-03-18 18:01:56.856227,
2020-03-18 18:01:56.922964,
2020-03-18 18:01:56.988799,
2020-03-18 18:01:57.055709,
2020-03-18 18:01:57.127807,
2020-03-18 18:01:57.196649,
2020-03-18 18:01:57.264665,
2020-03-18 18:01:57.332557,
2020-03-18 18:01:57.397250,
2020-03-18 18:01:57.464445,
2020-03-18 18:01:57.529046,
2020-03-18 18:01:57.591288,
2020-03-18 18:01:57.657946,
2020-03-18 18:01:57.725810,
2020-03-18 18:01:57.792340,
2020-03-18 18:01:57.859067,
2020-03-18 18:01:57.927848,
2020-03-18 18:01:57.996905,
2020-03-18 18:01:58.062450,
2020-03-18 18:01:58.124172,
2020-03-18 18:01:58.186006,
2020-03-18 18:01:58.248719,
2020-03-18 18:01:58.315419,
2020-03-18 18:01:58.380136,
2020-03-18 18:01:58.447426,
2020-03-18 18:01:58.513889,
2020-03-18 18:01:58.579106,
2020-03-18 18:01:58.649006,
2020-03-18 18:01:58.716128,
2020-03-18 18:01:58.778988,
2020-03-18 18:01:58.843904,
2020-03-18 18:01:58.910743,
2020-03-18 18:01:58.977950,
2020-03-18 18:01:59.040762,
2020-03-18 18:01:59.103155,
2020-03-18 18:01:59.162217,
2020-03-18 18:01:59.229809,
2020-03-18 18:01:59.303074,
2020-03-18 18:01:59.368769,
2020-03-18 18:01:59.434714,
2020-03-18 18:01:59.503276,
2020-03-18 18:01:59.571665,
2020-03-18 18:01:59.640408,
2020-03-18 18:01:59.707903,
2020-03-18 18:01:59.776587,
2020-03-18 18:01:59.844702,
2020-03-18 18:01:59.912741,
2020-03-18 18:01:59.982395,
2020-03-18 18:02:00.050562,
2020-03-18 18:02:00.753663,0.4749113917350769
2020-03-18 18:02:00.763485,
2020-03-18 18:02:00.830345,
2020-03-18 18:02:00.896447,
2020-03-18 18:02:00.964470,
2020-03-18 18:02:01.036910,
2020-03-18 18:02:01.104934,
2020-03-18 18:02:01.170159,
2020-03-18 18:02:01.235395,
2020-03-18 18:02:01.298457,
2020-03-18 18:02:01.359161,
2020-03-18 18:02:01.425576,
2020-03-18 18:02:01.488333,
2020-03-18 18:02:01.548767,
2020-03-18 18:02:01.607714,
2020-03-18 18:02:01.669872,
2020-03-18 18:02:01.732394,
2020-03-18 18:02:01.791662,
2020-03-18 18:02:01.850188,
2020-03-18 18:02:01.911764,
2020-03-18 18:02:01.975895,
2020-03-18 18:02:02.039903,
2020-03-18 18:02:02.101405,
2020-03-18 18:02:02.164739,
2020-03-18 18:02:02.225665,
2020-03-18 18:02:02.284921,
2020-03-18 18:02:02.346253,
2020-03-18 18:02:02.408153,
2020-03-18 18:02:02.472555,
2020-03-18 18:02:02.535870,
2020-03-18 18:02:02.597559,
2020-03-18 18:02:02.660811,
2020-03-18 18:02:02.721455,
2020-03-18 18:02:02.781677,
2020-03-18 18:02:02.841144,
2020-03-18 18:02:02.901880,
2020-03-18 18:02:02.966749,
2020-03-18 18:02:03.030176,
2020-03-18 18:02:03.092769,
2020-03-18 18:02:03.159646,
2020-03-18 18:02:03.227102,
2020-03-18 18:02:03.299534,
2020-03-18 18:02:03.370652,
2020-03-18 18:02:03.448725,
2020-03-18 18:02:03.515400,
2020-03-18 18:02:03.583607,
2020-03-18 18:02:03.659288,
2020-03-18 18:02:03.728473,
2020-03-18 18:02:03.796098,
2020-03-18 18:02:03.861462,
2020-03-18 18:02:03.930887,
2020-03-18 18:02:04.000321,
2020-03-18 18:02:04.067612,
2020-03-18 18:02:04.135405,
2020-03-18 18:02:04.199943,
2020-03-18 18:02:04.266533,
2020-03-18 18:02:04.334511,
2020-03-18 18:02:04.399899,
2020-03-18 18:02:04.465834,
2020-03-18 18:02:04.533521,
2020-03-18 18:02:04.599406,
2020-03-18 18:02:04.674042,
2020-03-18 18:02:04.744284,
2020-03-18 18:02:04.814277,
2020-03-18 18:02:04.884471,
2020-03-18 18:02:04.953191,
2020-03-18 18:02:05.020405,
2020-03-18 18:02:05.087662,
2020-03-18 18:02:05.156092,
2020-03-18 18:02:05.222193,
2020-03-18 18:02:05.286425,
2020-03-18 18:02:05.352765,
2020-03-18 18:02:05.415657,
2020-03-18 18:02:05.476239,
2020-03-18 18:02:05.540612,
2020-03-18 18:02:05.604423,
2020-03-18 18:02:05.668138,
2020-03-18 18:02:05.734918,
2020-03-18 18:02:05.797439,
2020-03-18 18:02:05.857051,
2020-03-18 18:02:05.918261,
2020-03-18 18:02:05.979920,
2020-03-18 18:02:06.038634,
2020-03-18 18:02:06.097583,
2020-03-18 18:02:06.156359,
2020-03-18 18:02:06.214593,
2020-03-18 18:02:06.282857,
2020-03-18 18:02:06.345158,
2020-03-18 18:02:06.408904,
2020-03-18 18:02:06.471774,
2020-03-18 18:02:06.533490,
2020-03-18 18:02:06.597445,
2020-03-18 18:02:06.660718,
2020-03-18 18:02:06.730310,
2020-03-18 18:02:06.797870,
2020-03-18 18:02:06.861895,
2020-03-18 18:02:06.924791,
2020-03-18 18:02:06.988274,
2020-03-18 18:02:07.052483,
2020-03-18 18:02:07.115146,
2020-03-18 18:02:07.177393,
2020-03-18 18:02:07.243791,
2020-03-18 18:02:07.309315,
2020-03-18 18:02:07.374669,
2020-03-18 18:02:07.436667,
2020-03-18 18:02:07.500799,
2020-03-18 18:02:07.577331,
2020-03-18 18:02:07.639596,
2020-03-18 18:02:07.698674,
2020-03-18 18:02:07.757337,
2020-03-18 18:02:07.821525,
2020-03-18 18:02:07.887190,
2020-03-18 18:02:07.958048,
2020-03-18 18:02:08.030330,
2020-03-18 18:02:08.096190,
2020-03-18 18:02:08.161975,
2020-03-18 18:02:08.224780,
2020-03-18 18:02:08.286111,
2020-03-18 18:02:08.348934,
2020-03-18 18:02:08.412466,
2020-03-18 18:02:08.474116,
2020-03-18 18:02:08.539471,
2020-03-18 18:02:08.602912,
2020-03-18 18:02:08.665792,
2020-03-18 18:02:08.730953,
2020-03-18 18:02:08.793169,
2020-03-18 18:02:08.856133,
2020-03-18 18:02:08.921649,
2020-03-18 18:02:08.986871,
2020-03-18 18:02:09.050124,
2020-03-18 18:02:09.108877,
2020-03-18 18:02:09.171439,
2020-03-18 18:02:09.233522,
2020-03-18 18:02:09.293654,
2020-03-18 18:02:09.354161,
2020-03-18 18:02:09.411779,
2020-03-18 18:02:09.469601,
2020-03-18 18:02:09.531397,
2020-03-18 18:02:09.598189,
2020-03-18 18:02:09.659798,
2020-03-18 18:02:09.720244,
2020-03-18 18:02:09.785479,
2020-03-18 18:02:09.849073,
2020-03-18 18:02:09.912434,
2020-03-18 18:02:09.973423,
2020-03-18 18:02:10.037270,
2020-03-18 18:02:10.095853,
2020-03-18 18:02:10.154022,
2020-03-18 18:02:10.213282,
2020-03-18 18:02:10.271207,
2020-03-18 18:02:10.329466,
2020-03-18 18:02:10.391637,
2020-03-18 18:02:10.449613,
2020-03-18 18:02:10.507422,
2020-03-18 18:02:10.565971,
2020-03-18 18:02:10.626224,
2020-03-18 18:02:10.686604,
2020-03-18 18:02:10.746632,
2020-03-18 18:02:10.805460,
2020-03-18 18:02:10.866438,
2020-03-18 18:02:10.931883,
2020-03-18 18:02:11.001933,
2020-03-18 18:02:11.067924,
2020-03-18 18:02:11.147514,
2020-03-18 18:02:11.212384,
2020-03-18 18:02:11.273380,
2020-03-18 18:02:11.335823,
2020-03-18 18:02:11.397507,
2020-03-18 18:02:11.456963,
2020-03-18 18:02:11.515337,
2020-03-18 18:02:11.573140,
2020-03-18 18:02:11.634347,
2020-03-18 18:02:11.693332,
2020-03-18 18:02:12.350668,0.4666004478931427
2020-03-18 18:02:12.361137,
2020-03-18 18:02:12.429926,
2020-03-18 18:02:12.503927,
2020-03-18 18:02:12.565210,
2020-03-18 18:02:12.626598,
2020-03-18 18:02:12.686853,
2020-03-18 18:02:12.750724,
2020-03-18 18:02:12.818888,
2020-03-18 18:02:12.880248,
2020-03-18 18:02:12.939343,
2020-03-18 18:02:13.007678,
2020-03-18 18:02:13.072322,
2020-03-18 18:02:13.134109,
2020-03-18 18:02:13.194106,
2020-03-18 18:02:13.253178,
2020-03-18 18:02:13.314566,
2020-03-18 18:02:13.377806,
2020-03-18 18:02:13.439525,
2020-03-18 18:02:13.502648,
2020-03-18 18:02:13.570778,
2020-03-18 18:02:13.638732,
2020-03-18 18:02:13.703056,
2020-03-18 18:02:13.767126,
2020-03-18 18:02:13.828420,
2020-03-18 18:02:13.890359,
2020-03-18 18:02:13.952221,
2020-03-18 18:02:14.014240,
2020-03-18 18:02:14.076394,
2020-03-18 18:02:14.137975,
2020-03-18 18:02:14.201076,
2020-03-18 18:02:14.265797,
2020-03-18 18:02:14.328394,
2020-03-18 18:02:14.396605,
2020-03-18 18:02:14.456806,
2020-03-18 18:02:14.515621,
2020-03-18 18:02:14.573740,
2020-03-18 18:02:14.634594,
2020-03-18 18:02:14.696518,
2020-03-18 18:02:14.757421,
2020-03-18 18:02:14.819703,
2020-03-18 18:02:14.892896,
2020-03-18 18:02:14.961567,
2020-03-18 18:02:15.026734,
2020-03-18 18:02:15.088656,
2020-03-18 18:02:15.149085,
2020-03-18 18:02:15.210766,
2020-03-18 18:02:15.269765,
2020-03-18 18:02:15.328885,
2020-03-18 18:02:15.387295,
2020-03-18 18:02:15.445935,
2020-03-18 18:02:15.522506,
2020-03-18 18:02:15.584934,
2020-03-18 18:02:15.643410,
2020-03-18 18:02:15.702452,
2020-03-18 18:02:15.766102,
2020-03-18 18:02:15.830418,
2020-03-18 18:02:15.891853,
2020-03-18 18:02:15.952304,
2020-03-18 18:02:16.012007,
2020-03-18 18:02:16.072898,
2020-03-18 18:02:16.135936,
2020-03-18 18:02:16.196877,
2020-03-18 18:02:16.257514,
2020-03-18 18:02:16.315099,
2020-03-18 18:02:16.372495,
2020-03-18 18:02:16.429933,
2020-03-18 18:02:16.490985,
2020-03-18 18:02:16.553029,
2020-03-18 18:02:16.623759,
2020-03-18 18:02:16.702250,
2020-03-18 18:02:16.768519,
2020-03-18 18:02:16.833585,
2020-03-18 18:02:16.898770,
2020-03-18 18:02:16.960300,
2020-03-18 18:02:17.021726,
2020-03-18 18:02:17.088864,
2020-03-18 18:02:17.153619,
2020-03-18 18:02:17.218313,
2020-03-18 18:02:17.278746,
2020-03-18 18:02:17.341094,
2020-03-18 18:02:17.407614,
2020-03-18 18:02:17.468429,
2020-03-18 18:02:17.529975,
2020-03-18 18:02:17.599250,
2020-03-18 18:02:17.661338,
2020-03-18 18:02:17.719674,
2020-03-18 18:02:17.778629,
2020-03-18 18:02:17.837677,
2020-03-18 18:02:17.901091,
2020-03-18 18:02:17.964102,
2020-03-18 18:02:18.030866,
2020-03-18 18:02:18.091323,
2020-03-18 18:02:18.150241,
2020-03-18 18:02:18.209618,
2020-03-18 18:02:18.269716,
2020-03-18 18:02:18.328937,
2020-03-18 18:02:18.387044,
2020-03-18 18:02:18.444858,
2020-03-18 18:02:18.502423,
2020-03-18 18:02:18.560037,
2020-03-18 18:02:18.624473,
2020-03-18 18:02:18.686983,
2020-03-18 18:02:18.751003,
2020-03-18 18:02:18.813281,
2020-03-18 18:02:18.874975,
2020-03-18 18:02:18.939567,
2020-03-18 18:02:19.002138,
2020-03-18 18:02:19.061775,
2020-03-18 18:02:19.121481,
2020-03-18 18:02:19.180164,
2020-03-18 18:02:19.248632,
2020-03-18 18:02:19.313872,
2020-03-18 18:02:19.375517,
2020-03-18 18:02:19.436954,
2020-03-18 18:02:19.498496,
2020-03-18 18:02:19.558420,
2020-03-18 18:02:19.617359,
2020-03-18 18:02:19.678901,
2020-03-18 18:02:19.743915,
2020-03-18 18:02:19.807801,
2020-03-18 18:02:19.877889,
2020-03-18 18:02:19.948542,
2020-03-18 18:02:20.014203,
2020-03-18 18:02:20.079044,
2020-03-18 18:02:20.146693,
2020-03-18 18:02:20.209391,
2020-03-18 18:02:20.271134,
2020-03-18 18:02:20.331244,
2020-03-18 18:02:20.390396,
2020-03-18 18:02:20.451242,
2020-03-18 18:02:20.517110,
2020-03-18 18:02:20.577842,
2020-03-18 18:02:20.644192,
2020-03-18 18:02:20.706136,
2020-03-18 18:02:20.766355,
2020-03-18 18:02:20.829737,
2020-03-18 18:02:20.890186,
2020-03-18 18:02:20.952159,
2020-03-18 18:02:21.015681,
2020-03-18 18:02:21.079920,
2020-03-18 18:02:21.146010,
2020-03-18 18:02:21.209143,
2020-03-18 18:02:21.286281,
2020-03-18 18:02:21.348849,
2020-03-18 18:02:21.413424,
2020-03-18 18:02:21.477699,
2020-03-18 18:02:21.543176,
2020-03-18 18:02:21.608991,
2020-03-18 18:02:21.674036,
2020-03-18 18:02:21.734922,
2020-03-18 18:02:21.802312,
2020-03-18 18:02:21.867355,
2020-03-18 18:02:21.930919,
2020-03-18 18:02:21.996535,
2020-03-18 18:02:22.060964,
2020-03-18 18:02:22.124423,
2020-03-18 18:02:22.186660,
2020-03-18 18:02:22.246318,
2020-03-18 18:02:22.305526,
2020-03-18 18:02:22.367995,
2020-03-18 18:02:22.434254,
2020-03-18 18:02:22.498549,
2020-03-18 18:02:22.563135,
2020-03-18 18:02:22.625134,
2020-03-18 18:02:22.693344,
2020-03-18 18:02:22.758831,
2020-03-18 18:02:22.820375,
2020-03-18 18:02:22.880506,
2020-03-18 18:02:22.943015,
2020-03-18 18:02:23.004496,
2020-03-18 18:02:23.070017,
2020-03-18 18:02:23.132074,
2020-03-18 18:02:23.795274,0.4642713665962219
2020-03-18 18:02:23.806542,
2020-03-18 18:02:23.878635,
2020-03-18 18:02:23.942916,
2020-03-18 18:02:24.005063,
2020-03-18 18:02:24.068182,
2020-03-18 18:02:24.132335,
2020-03-18 18:02:24.194220,
2020-03-18 18:02:24.256905,
2020-03-18 18:02:24.320416,
2020-03-18 18:02:24.389848,
2020-03-18 18:02:24.463239,
2020-03-18 18:02:24.527968,
2020-03-18 18:02:24.592094,
2020-03-18 18:02:24.655665,
2020-03-18 18:02:24.718010,
2020-03-18 18:02:24.778617,
2020-03-18 18:02:24.837835,
2020-03-18 18:02:24.897340,
2020-03-18 18:02:24.955715,
2020-03-18 18:02:25.015575,
2020-03-18 18:02:25.084780,
2020-03-18 18:02:25.158577,
2020-03-18 18:02:25.219253,
2020-03-18 18:02:25.279475,
2020-03-18 18:02:25.341503,
2020-03-18 18:02:25.403523,
2020-03-18 18:02:25.466732,
2020-03-18 18:02:25.528634,
2020-03-18 18:02:25.587870,
2020-03-18 18:02:25.650441,
2020-03-18 18:02:25.719666,
2020-03-18 18:02:25.788343,
2020-03-18 18:02:25.851271,
2020-03-18 18:02:25.912713,
2020-03-18 18:02:25.977784,
2020-03-18 18:02:26.045448,
2020-03-18 18:02:26.106649,
2020-03-18 18:02:26.167624,
2020-03-18 18:02:26.227821,
2020-03-18 18:02:26.288527,
2020-03-18 18:02:26.353793,
2020-03-18 18:02:26.417619,
2020-03-18 18:02:26.480236,
2020-03-18 18:02:26.544806,
2020-03-18 18:02:26.608308,
2020-03-18 18:02:26.670273,
2020-03-18 18:02:26.730094,
2020-03-18 18:02:26.794852,
2020-03-18 18:02:26.854921,
2020-03-18 18:02:26.918898,
2020-03-18 18:02:26.982230,
2020-03-18 18:02:27.043186,
2020-03-18 18:02:27.103719,
2020-03-18 18:02:27.165441,
2020-03-18 18:02:27.225015,
2020-03-18 18:02:27.284138,
2020-03-18 18:02:27.345603,
2020-03-18 18:02:27.407179,
2020-03-18 18:02:27.466635,
2020-03-18 18:02:27.525927,
2020-03-18 18:02:27.594201,
2020-03-18 18:02:27.655749,
2020-03-18 18:02:27.714554,
2020-03-18 18:02:27.773708,
2020-03-18 18:02:27.848700,
2020-03-18 18:02:27.918619,
2020-03-18 18:02:27.986671,
2020-03-18 18:02:28.052965,
2020-03-18 18:02:28.118894,
2020-03-18 18:02:28.182263,
2020-03-18 18:02:28.245633,
2020-03-18 18:02:28.306103,
2020-03-18 18:02:28.368810,
2020-03-18 18:02:28.435065,
2020-03-18 18:02:28.499474,
2020-03-18 18:02:28.566124,
2020-03-18 18:02:28.631304,
2020-03-18 18:02:28.697367,
2020-03-18 18:02:28.765829,
2020-03-18 18:02:28.830280,
2020-03-18 18:02:28.897958,
2020-03-18 18:02:28.961174,
2020-03-18 18:02:29.026545,
2020-03-18 18:02:29.096719,
2020-03-18 18:02:29.161128,
2020-03-18 18:02:29.227143,
2020-03-18 18:02:29.292433,
2020-03-18 18:02:29.359768,
2020-03-18 18:02:29.429427,
2020-03-18 18:02:29.499211,
2020-03-18 18:02:29.569065,
2020-03-18 18:02:29.636401,
2020-03-18 18:02:29.703785,
2020-03-18 18:02:29.765910,
2020-03-18 18:02:29.833180,
2020-03-18 18:02:29.900082,
2020-03-18 18:02:29.966025,
2020-03-18 18:02:30.028711,
2020-03-18 18:02:30.094902,
2020-03-18 18:02:30.172770,
2020-03-18 18:02:30.247628,
2020-03-18 18:02:30.311622,
2020-03-18 18:02:30.377223,
2020-03-18 18:02:30.441362,
2020-03-18 18:02:30.510057,
2020-03-18 18:02:30.577850,
2020-03-18 18:02:30.648381,
2020-03-18 18:02:30.715758,
2020-03-18 18:02:30.782345,
2020-03-18 18:02:30.847250,
2020-03-18 18:02:30.918890,
2020-03-18 18:02:30.986519,
2020-03-18 18:02:31.055687,
2020-03-18 18:02:31.125571,
2020-03-18 18:02:31.189840,
2020-03-18 18:02:31.253060,
2020-03-18 18:02:31.316444,
2020-03-18 18:02:31.379619,
2020-03-18 18:02:31.442477,
2020-03-18 18:02:31.508834,
2020-03-18 18:02:31.576936,
2020-03-18 18:02:31.639167,
2020-03-18 18:02:31.708182,
2020-03-18 18:02:31.777012,
2020-03-18 18:02:31.848493,
2020-03-18 18:02:31.918163,
2020-03-18 18:02:31.988101,
2020-03-18 18:02:32.055669,
