created_at,val_loss
2020-03-18 17:54:29.522549,
2020-03-18 17:54:29.590145,
2020-03-18 17:54:29.655039,
2020-03-18 17:54:29.718953,
2020-03-18 17:54:29.779414,
2020-03-18 17:54:29.837613,
2020-03-18 17:54:29.897979,
2020-03-18 17:54:29.957238,
2020-03-18 17:54:30.016122,
2020-03-18 17:54:30.073312,
2020-03-18 17:54:30.129898,
2020-03-18 17:54:30.192063,
2020-03-18 17:54:30.255863,
2020-03-18 17:54:30.329665,
2020-03-18 17:54:30.391985,
2020-03-18 17:54:30.453797,
2020-03-18 17:54:30.517262,
2020-03-18 17:54:30.576996,
2020-03-18 17:54:30.640294,
2020-03-18 17:54:30.702507,
2020-03-18 17:54:30.765589,
2020-03-18 17:54:30.836265,
2020-03-18 17:54:30.904370,
2020-03-18 17:54:30.968740,
2020-03-18 17:54:31.031712,
2020-03-18 17:54:31.095065,
2020-03-18 17:54:31.159807,
2020-03-18 17:54:31.222224,
2020-03-18 17:54:31.284925,
2020-03-18 17:54:31.348600,
2020-03-18 17:54:31.410027,
2020-03-18 17:54:31.473485,
2020-03-18 17:54:31.536935,
2020-03-18 17:54:31.603605,
2020-03-18 17:54:31.663284,
2020-03-18 17:54:31.722879,
2020-03-18 17:54:31.787818,
2020-03-18 17:54:31.852265,
2020-03-18 17:54:31.914883,
2020-03-18 17:54:31.977719,
2020-03-18 17:54:32.043135,
2020-03-18 17:54:32.111214,
2020-03-18 17:54:32.177625,
2020-03-18 17:54:32.242073,
2020-03-18 17:54:32.311182,
2020-03-18 17:54:32.372609,
2020-03-18 17:54:32.436085,
2020-03-18 17:54:32.497426,
2020-03-18 17:54:32.560520,
2020-03-18 17:54:32.623953,
2020-03-18 17:54:32.685671,
2020-03-18 17:54:32.751907,
2020-03-18 17:54:32.815506,
2020-03-18 17:54:33.445584,0.4660435616970062
2020-03-18 17:54:33.456741,
2020-03-18 17:54:33.519192,
2020-03-18 17:54:33.580824,
2020-03-18 17:54:33.640650,
2020-03-18 17:54:33.704591,
2020-03-18 17:54:33.766537,
2020-03-18 17:54:33.833706,
2020-03-18 17:54:33.898070,
2020-03-18 17:54:33.961888,
2020-03-18 17:54:34.025161,
2020-03-18 17:54:34.094517,
2020-03-18 17:54:34.158352,
2020-03-18 17:54:34.220685,
2020-03-18 17:54:34.286124,
2020-03-18 17:54:34.349619,
2020-03-18 17:54:34.414448,
2020-03-18 17:54:34.479250,
2020-03-18 17:54:34.545437,
2020-03-18 17:54:34.609692,
2020-03-18 17:54:34.669079,
2020-03-18 17:54:34.733547,
2020-03-18 17:54:34.798423,
2020-03-18 17:54:34.859085,
2020-03-18 17:54:34.918870,
2020-03-18 17:54:34.980659,
2020-03-18 17:54:35.044855,
2020-03-18 17:54:35.109906,
2020-03-18 17:54:35.171382,
2020-03-18 17:54:35.229922,
2020-03-18 17:54:35.289241,
2020-03-18 17:54:35.362128,
2020-03-18 17:54:35.425184,
2020-03-18 17:54:35.489073,
2020-03-18 17:54:35.552606,
2020-03-18 17:54:35.613535,
2020-03-18 17:54:35.675447,
2020-03-18 17:54:35.740855,
2020-03-18 17:54:35.806553,
2020-03-18 17:54:35.869057,
2020-03-18 17:54:35.929072,
2020-03-18 17:54:35.995458,
2020-03-18 17:54:36.058929,
2020-03-18 17:54:36.120037,
2020-03-18 17:54:36.182198,
2020-03-18 17:54:36.247250,
2020-03-18 17:54:36.310636,
2020-03-18 17:54:36.373737,
2020-03-18 17:54:36.438379,
2020-03-18 17:54:36.501645,
2020-03-18 17:54:36.564640,
2020-03-18 17:54:36.633596,
2020-03-18 17:54:36.696883,
2020-03-18 17:54:36.757602,
2020-03-18 17:54:36.820449,
2020-03-18 17:54:36.881562,
2020-03-18 17:54:36.944768,
2020-03-18 17:54:37.011603,
2020-03-18 17:54:37.075387,
2020-03-18 17:54:37.138335,
2020-03-18 17:54:37.198824,
2020-03-18 17:54:37.265574,
2020-03-18 17:54:37.328169,
2020-03-18 17:54:37.389081,
2020-03-18 17:54:37.450544,
2020-03-18 17:54:37.510202,
2020-03-18 17:54:37.570926,
2020-03-18 17:54:37.635848,
2020-03-18 17:54:37.700499,
2020-03-18 17:54:37.765970,
2020-03-18 17:54:37.830743,
2020-03-18 17:54:37.898757,
2020-03-18 17:54:37.963344,
2020-03-18 17:54:38.027624,
2020-03-18 17:54:38.090299,
2020-03-18 17:54:38.149901,
2020-03-18 17:54:38.210517,
2020-03-18 17:54:38.270375,
2020-03-18 17:54:38.332557,
2020-03-18 17:54:38.397170,
2020-03-18 17:54:38.461233,
2020-03-18 17:54:38.525615,
2020-03-18 17:54:38.585314,
2020-03-18 17:54:38.644517,
2020-03-18 17:54:38.704945,
2020-03-18 17:54:38.769648,
2020-03-18 17:54:38.832154,
2020-03-18 17:54:38.895371,
2020-03-18 17:54:38.956716,
2020-03-18 17:54:39.020520,
2020-03-18 17:54:39.085860,
2020-03-18 17:54:39.152070,
2020-03-18 17:54:39.214197,
2020-03-18 17:54:39.277430,
2020-03-18 17:54:39.337439,
2020-03-18 17:54:39.397628,
2020-03-18 17:54:39.458414,
2020-03-18 17:54:39.520465,
2020-03-18 17:54:39.580082,
2020-03-18 17:54:39.646616,
2020-03-18 17:54:39.710575,
2020-03-18 17:54:39.775479,
2020-03-18 17:54:39.841053,
2020-03-18 17:54:39.904118,
2020-03-18 17:54:39.967246,
2020-03-18 17:54:40.029416,
2020-03-18 17:54:40.091661,
2020-03-18 17:54:40.154935,
2020-03-18 17:54:40.225144,
2020-03-18 17:54:40.285633,
2020-03-18 17:54:40.346128,
2020-03-18 17:54:40.413481,
2020-03-18 17:54:40.477164,
2020-03-18 17:54:40.540052,
2020-03-18 17:54:40.602781,
2020-03-18 17:54:40.665415,
2020-03-18 17:54:40.725946,
2020-03-18 17:54:40.789771,
2020-03-18 17:54:40.851520,
2020-03-18 17:54:40.912679,
2020-03-18 17:54:40.972620,
2020-03-18 17:54:41.040386,
2020-03-18 17:54:41.105642,
2020-03-18 17:54:41.170733,
2020-03-18 17:54:41.235628,
2020-03-18 17:54:41.307462,
2020-03-18 17:54:41.368409,
2020-03-18 17:54:41.430149,
2020-03-18 17:54:41.492127,
2020-03-18 17:54:41.553843,
2020-03-18 17:54:41.616117,
2020-03-18 17:54:41.681956,
2020-03-18 17:54:41.742742,
2020-03-18 17:54:41.802534,
2020-03-18 17:54:41.864721,
2020-03-18 17:54:41.926086,
2020-03-18 17:54:41.987659,
2020-03-18 17:54:42.049473,
2020-03-18 17:54:42.114175,
2020-03-18 17:54:42.175001,
2020-03-18 17:54:42.234498,
2020-03-18 17:54:42.300693,
2020-03-18 17:54:42.365788,
2020-03-18 17:54:42.428914,
2020-03-18 17:54:42.491941,
2020-03-18 17:54:42.552904,
2020-03-18 17:54:42.614787,
2020-03-18 17:54:42.676927,
2020-03-18 17:54:42.739601,
2020-03-18 17:54:42.800732,
2020-03-18 17:54:42.863473,
2020-03-18 17:54:42.930005,
2020-03-18 17:54:42.995723,
2020-03-18 17:54:43.058102,
2020-03-18 17:54:43.123203,
2020-03-18 17:54:43.184895,
2020-03-18 17:54:43.245364,
2020-03-18 17:54:43.304195,
2020-03-18 17:54:43.364034,
2020-03-18 17:54:43.423976,
2020-03-18 17:54:43.484338,
2020-03-18 17:54:43.556796,
2020-03-18 17:54:43.623096,
2020-03-18 17:54:43.684939,
2020-03-18 17:54:43.745375,
2020-03-18 17:54:43.804632,
2020-03-18 17:54:43.864627,
2020-03-18 17:54:43.925361,
2020-03-18 17:54:43.988079,
2020-03-18 17:54:44.049470,
2020-03-18 17:54:44.108520,
2020-03-18 17:54:44.172703,
2020-03-18 17:54:44.234840,
2020-03-18 17:54:44.852233,0.4654332101345062
2020-03-18 17:54:44.863736,
2020-03-18 17:54:44.927949,
2020-03-18 17:54:44.993508,
2020-03-18 17:54:45.059045,
2020-03-18 17:54:45.122949,
2020-03-18 17:54:45.186832,
2020-03-18 17:54:45.252576,
2020-03-18 17:54:45.318617,
2020-03-18 17:54:45.381961,
2020-03-18 17:54:45.447072,
2020-03-18 17:54:45.518093,
2020-03-18 17:54:45.582908,
2020-03-18 17:54:45.646768,
2020-03-18 17:54:45.711182,
2020-03-18 17:54:45.781022,
2020-03-18 17:54:45.846086,
2020-03-18 17:54:45.910011,
2020-03-18 17:54:45.970571,
2020-03-18 17:54:46.037103,
2020-03-18 17:54:46.103068,
2020-03-18 17:54:46.171284,
2020-03-18 17:54:46.232356,
2020-03-18 17:54:46.291661,
2020-03-18 17:54:46.360139,
2020-03-18 17:54:46.426573,
2020-03-18 17:54:46.490829,
2020-03-18 17:54:46.555974,
2020-03-18 17:54:46.620816,
2020-03-18 17:54:46.685120,
2020-03-18 17:54:46.748956,
2020-03-18 17:54:46.818327,
2020-03-18 17:54:46.886349,
2020-03-18 17:54:46.949351,
2020-03-18 17:54:47.011030,
2020-03-18 17:54:47.081123,
2020-03-18 17:54:47.145234,
2020-03-18 17:54:47.210464,
2020-03-18 17:54:47.276264,
2020-03-18 17:54:47.342551,
2020-03-18 17:54:47.412406,
2020-03-18 17:54:47.484392,
2020-03-18 17:54:47.546490,
2020-03-18 17:54:47.613045,
2020-03-18 17:54:47.682569,
2020-03-18 17:54:47.750178,
2020-03-18 17:54:47.812190,
2020-03-18 17:54:47.880914,
2020-03-18 17:54:47.943675,
2020-03-18 17:54:48.008674,
2020-03-18 17:54:48.076040,
2020-03-18 17:54:48.146952,
2020-03-18 17:54:48.211038,
2020-03-18 17:54:48.280543,
2020-03-18 17:54:48.343634,
2020-03-18 17:54:48.408013,
2020-03-18 17:54:48.471406,
2020-03-18 17:54:48.536345,
2020-03-18 17:54:48.602706,
2020-03-18 17:54:48.666882,
2020-03-18 17:54:48.729549,
2020-03-18 17:54:48.800463,
2020-03-18 17:54:48.867719,
2020-03-18 17:54:48.933924,
2020-03-18 17:54:49.000359,
2020-03-18 17:54:49.066401,
2020-03-18 17:54:49.128747,
2020-03-18 17:54:49.188996,
2020-03-18 17:54:49.248359,
2020-03-18 17:54:49.306619,
2020-03-18 17:54:49.365762,
2020-03-18 17:54:49.430269,
2020-03-18 17:54:49.495215,
2020-03-18 17:54:49.558007,
2020-03-18 17:54:49.621775,
2020-03-18 17:54:49.684957,
2020-03-18 17:54:49.746892,
2020-03-18 17:54:49.809356,
2020-03-18 17:54:49.875212,
2020-03-18 17:54:49.939282,
2020-03-18 17:54:50.003475,
2020-03-18 17:54:50.071747,
2020-03-18 17:54:50.135748,
2020-03-18 17:54:50.198468,
2020-03-18 17:54:50.261815,
2020-03-18 17:54:50.326406,
2020-03-18 17:54:50.394846,
2020-03-18 17:54:50.460394,
2020-03-18 17:54:50.524514,
2020-03-18 17:54:50.587647,
2020-03-18 17:54:50.654853,
2020-03-18 17:54:50.730978,
2020-03-18 17:54:50.796441,
2020-03-18 17:54:50.863843,
2020-03-18 17:54:50.931159,
2020-03-18 17:54:50.996286,
2020-03-18 17:54:51.059238,
2020-03-18 17:54:51.122784,
2020-03-18 17:54:51.184012,
2020-03-18 17:54:51.244974,
2020-03-18 17:54:51.309409,
2020-03-18 17:54:51.376835,
2020-03-18 17:54:51.438468,
2020-03-18 17:54:51.501800,
2020-03-18 17:54:51.567837,
2020-03-18 17:54:51.630453,
2020-03-18 17:54:51.694182,
2020-03-18 17:54:51.757540,
2020-03-18 17:54:51.819835,
2020-03-18 17:54:51.879637,
2020-03-18 17:54:51.938656,
2020-03-18 17:54:52.007751,
2020-03-18 17:54:52.073983,
2020-03-18 17:54:52.139921,
2020-03-18 17:54:52.206794,
2020-03-18 17:54:52.270077,
2020-03-18 17:54:52.332865,
2020-03-18 17:54:52.395866,
2020-03-18 17:54:52.455731,
2020-03-18 17:54:52.515454,
2020-03-18 17:54:52.574354,
2020-03-18 17:54:52.648827,
2020-03-18 17:54:52.715554,
2020-03-18 17:54:52.779755,
2020-03-18 17:54:52.843927,
2020-03-18 17:54:52.906227,
2020-03-18 17:54:52.969893,
2020-03-18 17:54:53.034023,
2020-03-18 17:54:53.102080,
2020-03-18 17:54:53.163693,
2020-03-18 17:54:53.228924,
2020-03-18 17:54:53.296387,
2020-03-18 17:54:53.358440,
2020-03-18 17:54:53.421878,
2020-03-18 17:54:53.487872,
2020-03-18 17:54:53.553078,
2020-03-18 17:54:53.622467,
2020-03-18 17:54:53.690641,
2020-03-18 17:54:53.756765,
2020-03-18 17:54:53.832784,
2020-03-18 17:54:53.897352,
2020-03-18 17:54:53.964590,
2020-03-18 17:54:54.028640,
